ID,Type,SKU,Name,brand_name,short_description,price,discount_price,thumbnail_url,category,description
35420153,configurable,7650450605756,"Cáp sạc nhanh, truyền dữ liệu tốc độ cao Baseus Cafule Type C cho Samsung S8/S9/ Note8/ Note9/ Xiaomi/ Huawei/ Oppo/Nokia ( 3A, Sạc nhanh Quick charge 3.0, Siêu bền)- Hàng nhập khẩu",Baseus,"Tính năng cơ bản   Cafule Type C cho Samsung S8/S9/ Note8/ Note9/ Xiaomi/ Huawei/ Oppo/Nokia ( 3A, Sạc nhanh Quick charge 3.0, Siêu bền)- Dùng sạc pin và đồng bộ dữ liệu tốc độ cao cho các Smartphone...",99000,99000,"https://salt.tikicdn.com/cache/280x280/ts/product/e4/b6/39/ab7c31b791cd700a7533f533f10a8549.PNG,https://salt.tikicdn.com/cache/280x280/ts/product/e4/b6/39/ab7c31b791cd700a7533f533f10a8549.PNG,https://salt.tikicdn.com/cache/280x280/ts/product/e4/b6/39/ab7c31b791cd700a7533f533f10a8549.PNG,https://salt.tikicdn.com/cache/280x280/ts/product/e4/b6/39/ab7c31b791cd700a7533f533f10a8549.PNG",Day sac,"<h2>Tính năng cơ bản   Cafule Type C cho Samsung S8/S9/ Note8/ Note9/ Xiaomi/ Huawei/ Oppo/Nokia ( 3A, Sạc nhanh Quick charge 3.0, Siêu bền)</h2>
<p>- Dùng sạc pin và đồng bộ dữ liệu tốc độ cao cho các Smartphone và Tablet Android/ Windows qua cổng USB Type C như Samsung Galaxy S8/9 , Note 7/8/9, Oppo, Xiaomi,Huawei, Nokia,</p>
<p>- Hỗ trợ dòng lên đến 3A , Hỗ trợ Quick charge 3.0 , cho tốc độ sạc nhanh hơn 40% so với các loại cáp thông thường .</p>
<p>- Tích hợp bộ xử lý thông minh cho tốc độ truyền tải dữ liệu lên đến 5Gbps và khả năng bảo vệ an toàn tuyệt đối cho thiết bị của bạn.</p>
<p>- Đầu cáp được thiết kế đặc biệt , chống hiện tượng gảy đầu cáp. Cho thời gian sử dụng cực lâu và ổn định.</p>
<p>- Thiết kế cực đẹp và sang trọng, dây cáp được làm bằng sợi nylon carbon siêu bền. Mọi chi tiết được hoàn thiện ở mức cao cấp .</p>
<p>- Hàng chính hãng Baseus.</p>
<p> </p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/46/b0/a9/89820880078e410242129322f4906635.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/c3/d7/9e/570133a1bc1f9b354c26a4cf5ef29c32.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/a1/9c/f9/fb24298f8294cb9cce9f6308a4162f84.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/5e/5c/00/d340f7ba30417bc115950cfa74fbe98a.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/fe/49/2a/4fc3f7b32a5283652a79fd35db2827a5.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/ff/e9/00/af3b13b9cf6d1f8df08ac878145b8283.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/22/9a/de/524be8c8d9b3f6b007cca3d4565bf556.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/09/8d/2e/3ce38c73867692dd832c117fb8d2f124.jpg"" /></p>
<p><img src=""https://salt.tikicdn.com/cache/w750/ts/product/7c/fa/be/ccc6aefde524e0f635bae9564a96b214.jpg"" /></p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
160449260,configurable,9388139732050,"Cáp Sạc Nhanh 20W PD Cho iPhone, iPad - Dây Sạc Hoco X14 1 Đầu Type-C, 1 Đầu Tới iPhone - Siêu Nhanh Siêu Bền - HÀNG CHÍNH HÃNG",Hoco,"Dây sạc nhanh 20W cho iPhone, iPad Hoco X14 này được thiết kế với chất liệu dây dù chống đứt gãy. siêu bền. Bên cạnh đó sản phẩm sở hữu chiều dài tuỳ chọn 1M, 2M mang lại cho bạn nhiều sự lựa chọn phù...",99000,99000,"https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg",Day sac,"<p>Dây sạc nhanh 20W cho iPhone, iPad Hoco X14 này được thiết kế với chất liệu dây dù chống đứt gãy. siêu bền. Bên cạnh đó sản phẩm sở hữu chiều dài tuỳ chọn 1M, 2M mang lại cho bạn nhiều sự lựa chọn phù hợp với nhu cầu của bạn thân. Đặc biệt nhất của sản phẩm là khả năng sạc siêu nhanh 20W cho iPhone, iPad (Những thiết bị hỗ trợ sạc nhanh PD), giúp tối ưu được thời gian sạc thiết bị, nhờ đó có thể giảm thời gian vô vị ngồi chờ pin đầy của bạn.</p>
<p>➤ Thông số kỹ thuật cáp sạc nhanh Hoco X14 20W:</p>
<p>- Thương hiệu: Hoco.</p>
<p>- Model: X14.</p>
<p>- Chiều dài cáp: 1 Mét/2 Mét.</p>
<p>- Trọng lượng: 35g.</p>
<p>- Công suất sạc tối đa: PD 20W.</p>
<p>- Chất liệu: Hợp kim aluminum, lõi đồng, dây dù (nylon dệt kim).</p>
<p>- Màu sắc: ĐEN </p>
<p>➤ Cáp sạc cho iphone 20W này tương thích với những dòng máy:</p>
<p>- Kết nối tốt laptop, thiết bị sử dụng cổng type-c.</p>
<p>➤ Nhớ bấm theo dõi shop để nhận được mã giảm giá mọi người ha, bên cạnh đó cũng đừng quên đánh giá 5 sao cho sản phẩm nếu bạn ưng ý với nó ha. Cảm ơn mọi người đã tin tưởng và ủng hộ shop.</p>
<p> </p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
142439870,configurable,7712347894123,Cáp sạc Baseus Cafule sạc nhanh dùng cho iPhone - Hàng chính hãng,Baseus,"Cáp sạc và truyền dữ liệu tốc độ cao Baseus Cafule cho iPhone -  sạc nhanh 2.4A/1.5A cho iPhone/ iPad, dài 100cm/200cmThương hiệu: BaseusCáp 1m sạc nhanh 2.4ACáp 2m sạc nhanh 1.5ADùng sạc pin và ...",95000,95000,"https://salt.tikicdn.com/cache/280x280/ts/product/57/88/36/ae9f84e670b5d5e45ff06a074c798ac2.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/57/88/36/ae9f84e670b5d5e45ff06a074c798ac2.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/57/88/36/ae9f84e670b5d5e45ff06a074c798ac2.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/57/88/36/ae9f84e670b5d5e45ff06a074c798ac2.jpg",Day sac,"<ul class="""">
<li class="""" data-spm-anchor-id=""a2o4n.pdp_revamp.product_"">Cáp sạc và truyền dữ liệu tốc độ cao Baseus Cafule cho iPhone -  sạc nhanh 2.4A/1.5A cho iPhone/ iPad, dài 100cm/200cm</li>
<li class="""">Thương hiệu: Baseus</li>
<li class="""">Cáp 1m sạc nhanh 2.4A</li>
<li class="""">Cáp 2m sạc nhanh 1.5A</li>
<li class="""">Dùng sạc pin và đồng bộ dữ liệu tốc độ cao</li>
<li class="""">Tích hợp bộ xử lý thông minh cho tốc độ truyền tải dữ liệu lên đến 480Mbps</li>
<li class="""">Dây cáp bằng sợi nylon carbon siêu bền.</li>
<li class="""">Có nhiều màu sắc và độ dài cho bạn lựa chọn</li>
<li class="""">Phần nối đầu sạc bao nhựa dẻo cao cấp 2cm chống nứt, gãy khi cuộn cất</li>
</ul>
<p><img id=""https://salt.tikicdn.com/ts/tmp/f6/0a/77/9fc342c09c188446f4caea14228cd974.JPG"" title="""" src=""https://salt.tikicdn.com/ts/tmp/f6/0a/77/9fc342c09c188446f4caea14228cd974.JPG"" alt="""" width=""undefined"" height=""undefined"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/f5/e6/51/2b67748c77e2a8d09a0d6abf9df41072.JPG"" title="""" src=""https://salt.tikicdn.com/ts/tmp/f5/e6/51/2b67748c77e2a8d09a0d6abf9df41072.JPG"" alt="""" width=""undefined"" height=""undefined"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/15/11/ab/daf374fadfc77066cf8310b194c44a83.JPG"" title="""" src=""https://salt.tikicdn.com/ts/tmp/15/11/ab/daf374fadfc77066cf8310b194c44a83.JPG"" alt="""" width=""undefined"" height=""undefined"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/3d/ed/0d/cfb8d4be3565d6e391d0d003a29cf9b3.JPG"" title="""" src=""https://salt.tikicdn.com/ts/tmp/3d/ed/0d/cfb8d4be3565d6e391d0d003a29cf9b3.JPG"" alt="""" width=""undefined"" height=""undefined"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/4b/d2/8f/75673195d0219d8dd048aeb373b7e7ab.JPG"" title="""" src=""https://salt.tikicdn.com/ts/tmp/4b/d2/8f/75673195d0219d8dd048aeb373b7e7ab.JPG"" alt="""" width=""undefined"" height=""undefined"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/c1/33/d7/72e424af453e2d0561d7b60a16e9bb07.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/c1/33/d7/72e424af453e2d0561d7b60a16e9bb07.jpg"" alt="""" width=""750"" height=""750"" /></p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
127794615,configurable,8061903190491,"Cáp Sạc Nhanh PD 20W Superior Series, Quick Charge 3.0, Truyền Dữ Liệu Nhanh 480Mbps - Hàng Chính Hãng Baseus",Baseus,THÔNG TIN SẢN PHẨM:- Cáp sạc nhanh Baseus High Density Braided 20W là thế hệ cáp sạc C to iphone mới nhất của Baseus . Sản phẩm được thiết kế chuyên dụng cho dòng iPhone 12 vừa trình làng. Đảm bảo tố...,199000,119000,"https://salt.tikicdn.com/cache/280x280/ts/product/fc/e8/f2/1291771a50dc21307a155f708a604410.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/fc/e8/f2/1291771a50dc21307a155f708a604410.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/fc/e8/f2/1291771a50dc21307a155f708a604410.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/fc/e8/f2/1291771a50dc21307a155f708a604410.jpg",Day sac,"<p>THÔNG TIN SẢN PHẨM:</p>
<p>- Cáp sạc nhanh Baseus High Density Braided 20W là thế hệ cáp sạc C to iphone mới nhất của Baseus . Sản phẩm được thiết kế chuyên dụng cho dòng iPhone 12 vừa trình làng. Đảm bảo tốc độ sạc nhanh, độ ổn định cao và tương thích tuyệt đối với dòng iPhone 12 . <br />- Hỗ trợ sạc nhanh chuẩn PD (Power Delivery) chuẩn mới nhất với công suất lên đến 20W, có thể tương tích cả chuẩn PD 18W trên iPhone 11 Series trở về trước . Sản phẩm dùng sạc pin cho cả iPhone và iPad với tốc độ cực cao và vẫn đảm bảo an toàn .<br />- Tích hợp bộ xử lý thông minh cho tốc độ truyền tải dữ liệu lên đến 480Mbps và khả năng bảo vệ an toàn tuyệt đối cho thiết bị của bạn.<br />- Dây cáp bằng vải dù siêu bền cho thời gian sử dụng cực lâu và ổn định. Đầu cáp được làm bằng kim loại chắc chắn, thiết kế hiện đại, ấn tượng , đặc biệt chống hiện tượng gãy đầu cáp. <br />- Chất liệu cao cấp, thiết kế hiện đại có độ hoàn thiện cao .</p>
<p>Thông Số<br />- Thương hiệu : Baseus<br />- Model : CATLTYS-A02<br />- Hỗ trợ sạc nhanh Type C to iphone PD 20W trên iPhone 12 / PD 18W trên iP11/ iP XS Max<br />- Vật liệu: ABS + TPE mềm dẽo , linh hoạt , chống bám bẩn<br />- Tốc độ truyền dữ liệu: 480Mbps.<br />- Chiều dài : 1m – 2m<br />- Màu sắc : đen, trắng, đỏ, xanh<br />- Dây cáp với 5 lõi đồng có tiết diện lớn hơn tốc sạc và truyền dữ liệu nhanh, ổn định hơn.</p>
<p>Gói hàng bao gồm: <br />1 * Cáp sạc Type-C sang iP</p>
<p>HÌNH ẢNH SẢN PHẨM:</p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/cf/0a/63/811c615e06f9c04dd807cba246e9b7e7.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/cf/0a/63/811c615e06f9c04dd807cba246e9b7e7.jpg"" alt="""" width=""750"" height=""2462"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/81/df/13/2d3e37fce593f4c8e13b33a4c6047d07.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/81/df/13/2d3e37fce593f4c8e13b33a4c6047d07.jpg"" alt="""" width=""750"" height=""1425"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/e6/81/ee/69f70096c34db95898c72d2ddeb52be8.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/e6/81/ee/69f70096c34db95898c72d2ddeb52be8.jpg"" alt="""" width=""750"" height=""816"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/9f/24/41/f226f122d69d0517201520679528a829.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/9f/24/41/f226f122d69d0517201520679528a829.jpg"" alt="""" width=""750"" height=""859"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/58/61/eb/839b60f97fd40de44ad07fbaf64eb588.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/58/61/eb/839b60f97fd40de44ad07fbaf64eb588.jpg"" alt="""" width=""750"" height=""858"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/30/87/e3/9b5cfa0ddd60f770202aac1a6df65b99.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/30/87/e3/9b5cfa0ddd60f770202aac1a6df65b99.jpg"" alt="""" width=""750"" height=""1118"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/79/78/56/3166c04a7480bd4514c52202999fe9d5.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/79/78/56/3166c04a7480bd4514c52202999fe9d5.jpg"" alt="""" width=""750"" height=""1211"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/3a/9f/ea/72750d279eb11dc48c498e8b5be12264.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/3a/9f/ea/72750d279eb11dc48c498e8b5be12264.jpg"" alt="""" width=""750"" height=""1141"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/02/2d/8a/8ce19062f47ba466f04d1c46b6321f3e.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/02/2d/8a/8ce19062f47ba466f04d1c46b6321f3e.jpg"" alt="""" width=""750"" height=""1395"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/57/b3/1f/e390fa6e2dc86b61c1855039a64a42e0.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/57/b3/1f/e390fa6e2dc86b61c1855039a64a42e0.jpg"" alt="""" width=""750"" height=""1202"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/c4/4d/be/d8e9ef20c3f9d9bdba0848633fce803f.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/c4/4d/be/d8e9ef20c3f9d9bdba0848633fce803f.jpg"" alt="""" width=""750"" height=""1294"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/5f/81/90/29d26b38020a18e24f4a4b21f7d3a55f.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/5f/81/90/29d26b38020a18e24f4a4b21f7d3a55f.jpg"" alt="""" width=""750"" height=""1490"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/34/ee/5c/604aff3e1379b2510b3a2585c438bac5.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/34/ee/5c/604aff3e1379b2510b3a2585c438bac5.jpg"" alt="""" width=""750"" height=""1429"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/c4/46/da/e5dcae31b2502b679c73582bae302312.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/c4/46/da/e5dcae31b2502b679c73582bae302312.jpg"" alt="""" width=""750"" height=""1310"" /></p>
<p><img id=""https://salt.tikicdn.com/ts/tmp/12/9c/7c/7f64d1ff4380e1a90e7df2e366fd727f.jpg"" title="""" src=""https://salt.tikicdn.com/ts/tmp/12/9c/7c/7f64d1ff4380e1a90e7df2e366fd727f.jpg"" alt="""" width=""750"" height=""1459"" /></p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
207698460,configurable,7967879768009,"Cáp sạc nhanh 3 trong 1 Remax RC-189th  sạc nhanh 3.1A chiều dài 1,2m dây bọc dù siêu bền - Hàng chính hãng",Remax,Chi tiết cáp sạc nhanh 3 trong 1 Remax RC-189th 3.1ANếu bạn đang tìm kiếm chiếc cáp sạc đa năng dùng được cho mọi thiết bị điện tử thì chiếc cáp sạc nhanh 3 trong 1 Remax RC-189th là một lựa chọn khó...,200000,149000,"https://salt.tikicdn.com/cache/280x280/ts/product/27/97/fa/85c5d9c812664db8e15c05301f267b96.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/27/97/fa/85c5d9c812664db8e15c05301f267b96.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/27/97/fa/85c5d9c812664db8e15c05301f267b96.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/27/97/fa/85c5d9c812664db8e15c05301f267b96.jpg",Day sac,"<h1><strong>Chi tiết cáp sạc nhanh 3 trong 1 Remax RC-189th 3.1A</strong></h1>
<p>Nếu bạn đang tìm kiếm chiếc cáp sạc đa năng dùng được cho mọi thiết bị điện tử thì chiếc <strong>cáp sạc nhanh 3 trong 1 Remax RC-189th</strong> là một lựa chọn khó có thể bỏ qua. Tiện lợi với 3 đầu cáp Type C, IP, Micro, bền bỉ gấp 3 lần, trang bị thêm chip sạc thông minh là những điểm nổi bật của em nó. Cùng tìm hiểu thêm thông tin chi tiết về chiếc cáp sạc RC-189th này nhé!</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/9c/a8/a9/c7ca4188d7c5bb2d614d05a2f440f1f4.png"" alt="""" width=""750"" height=""750"" /></p>
<h2>Cáp sạc nhanh 3 trong 1 Remax RC-189th đa năng, tiện lợi</h2>
<p>Cáp sạc nhanh Remax RC-189th được thiết kế nhỏ gọn, tiện lợi, dễ dàng mang đi mọi nơi. Đặc biệt, với 3 đầu cáp Type C, IP, micro, bạn có thể sạc cùng lúc cho 3 thiết bị với nhiều loại chân cắm khác nhau, vừa đa năng vừa tiết kiệm được nhiều chi phí. Cáp sạc có 2 màu xanh dương/đen cho bạn lựa chọn tùy theo sở thích của mình.</p>
<h2>Cáp sạc Remax RC-189th có độ bền gấp 3 lần</h2>
<p>Nếu bạn đang gặp phải vấn đề phải thay cap liên tục vì đứt gãy đầu sạc hay bị rối thì cáp sạc nhanh Remax RC-189th sẽ là sản phẩm bạn nên sở hữu. Với chất liệu bọc dù mềm cao cấp thân thiện với môi trường giúp tăng độ bền sản phẩm lên gấp 3 lần, chống rối, đứt gãy. Hơn nữa, đầu cáp được gia công chắc chắn chống gãy ngầm nên bạn hoàn toàn có thể an tâm sử dụng lâu dài.</p>
<p>Đặc biệt, sản phẩm được thiết kế tỉ mỉ tới từng chi tiết nhỏ nhất: sợi dây dẫn đồng cao cấp giúp dẫn điện tốt hơn, bọc bên ngoài là lớp TPE cách điện, lớp nhôm mạ phóng chống điện, lớp nhựa PVC và cuối cùng là dây dù cách điện chắc chắn.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/99/ef/28/e022e0aa3b90cc2d886ebb499f952f1e.png"" alt="""" width=""750"" height=""750"" /></p>
<h2>Cáp sạc Remax RC-189th hỗ trợ sạc nhanh, trang bị chip sạc thông minh</h2>
<p>Cáp sạc nhanh Remax RC – 189th có khả năng sạc nhanh với dòng điện tối đa lên đến 3.1A giúp bạn rút ngắn thời gian sạc. Ngoài ra, cáp sạc Remax RC-189th còn được trang bị chip sạc thông minh giúp dễ dàng nhận diện thiết bị, sạc an toàn và ổn định hơn. Remax RC-189th phù hợp với hầu hết các thiết bị từ apple đến android, bạn hoàn toàn có thể sở hữu để sử dụng chung cho cả gia đình vô cùng tiện lợi.</p>
<p><img src=""https://salt.tikicdn.com/ts/tmp/e2/e3/f9/f6ee50228d779b38d9e28e8989e31ebf.png"" alt="""" width=""750"" height=""750"" /></p>
<h2> </h2><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
160449260,configurable,9388139732050,"Cáp Sạc Nhanh 20W PD Cho iPhone, iPad - Dây Sạc Hoco X14 1 Đầu Type-C, 1 Đầu Tới iPhone - Siêu Nhanh Siêu Bền - HÀNG CHÍNH HÃNG",Hoco,"Dây sạc nhanh 20W cho iPhone, iPad Hoco X14 này được thiết kế với chất liệu dây dù chống đứt gãy. siêu bền. Bên cạnh đó sản phẩm sở hữu chiều dài tuỳ chọn 1M, 2M mang lại cho bạn nhiều sự lựa chọn phù...",99000,99000,"https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/d8/b7/c4/e7b78d9f17703ebc5cf71b5d7ec74f5f.jpg",Day sac,"<p>Dây sạc nhanh 20W cho iPhone, iPad Hoco X14 này được thiết kế với chất liệu dây dù chống đứt gãy. siêu bền. Bên cạnh đó sản phẩm sở hữu chiều dài tuỳ chọn 1M, 2M mang lại cho bạn nhiều sự lựa chọn phù hợp với nhu cầu của bạn thân. Đặc biệt nhất của sản phẩm là khả năng sạc siêu nhanh 20W cho iPhone, iPad (Những thiết bị hỗ trợ sạc nhanh PD), giúp tối ưu được thời gian sạc thiết bị, nhờ đó có thể giảm thời gian vô vị ngồi chờ pin đầy của bạn.</p>
<p>➤ Thông số kỹ thuật cáp sạc nhanh Hoco X14 20W:</p>
<p>- Thương hiệu: Hoco.</p>
<p>- Model: X14.</p>
<p>- Chiều dài cáp: 1 Mét/2 Mét.</p>
<p>- Trọng lượng: 35g.</p>
<p>- Công suất sạc tối đa: PD 20W.</p>
<p>- Chất liệu: Hợp kim aluminum, lõi đồng, dây dù (nylon dệt kim).</p>
<p>- Màu sắc: ĐEN </p>
<p>➤ Cáp sạc cho iphone 20W này tương thích với những dòng máy:</p>
<p>- Kết nối tốt laptop, thiết bị sử dụng cổng type-c.</p>
<p>➤ Nhớ bấm theo dõi shop để nhận được mã giảm giá mọi người ha, bên cạnh đó cũng đừng quên đánh giá 5 sao cho sản phẩm nếu bạn ưng ý với nó ha. Cảm ơn mọi người đã tin tưởng và ủng hộ shop.</p>
<p> </p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
